,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,candidates
53,1595471057867128835,1595448648506265602,1669224917000.0,2022-11-23 18:35:17,+0100,,@PeterObi My Incoming C-I-C …. Ibadan is fully Obidient .  OBIDATTI 🙏  https://t.co/AeiilOVpyY,en,[],[],422220258,422220258,ObaBishopGaa,BISHOP ROZAY🦍,3,18,https://twitter.com/ObaBishopGaa/status/1595471057867128835,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1595470889281282051/pu/img/FRthXD_PKl2FjVs-.jpg,False,0,0,0,,Obidient\Peter Obi\ObiDatti,,,,,,,"[{'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi
54,1595467524958715908,1595467524958715908,1669224074000.0,2022-11-23 18:21:14,+0100,,This is not ordinary  This is Pure Grace of God.  Pa Adebanjo in my City Ibadan today raised Peter Obi's hand as our entire Yoruba candidate.   I was close to tears 😭 seeing that memorable moment.  Nigeria will be great again!   #ObiDatti Obidient #ObiDattiInOyo  https://t.co/xRAcYOQJB6,en,"['obidatti', 'obidattiinoyo']",[],1543522734445133824,1543522734445133824,Davelobaloba,Alma Mata,3,18,https://twitter.com/Davelobaloba/status/1595467524958715908,[],['https://pbs.twimg.com/media/FiQ9QSKWAAg7otQ.jpg'],1,https://pbs.twimg.com/media/FiQ9QSKWAAg7otQ.jpg,False,12,0,4,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
55,1595454516966604801,1595454516966604801,1669220973000.0,2022-11-23 17:29:33,+0100,,"An OBIdient to a security personnel:“Sir you don’t need to use force on us. Just tell us what to do and we will follow your instructions. Peter Obi is an orderly man and as Obidients, we must be orderly”  #ObiDatti #ObiDattiInOyo #Ibadan",en,"['obidatti', 'obidattiinoyo', 'ibadan']",[],1216513023906582528,1216513023906582528,_MissBlunt,Miss Blunt,3,17,https://twitter.com/_MissBlunt/status/1595454516966604801,[],[],0,,False,6,0,1,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
56,1595449202871619596,1595448648506265602,1669219706000.0,2022-11-23 17:08:26,+0100,,@PeterObi ObiDient De ObiDatti on the move💯💯💯 God is the greatest 🙌🏼🙌🏼🙌🏼  https://t.co/d0Q4Odm2UJ,en,[],[],552561332,552561332,MrTrailerDeVee,MrTrailerDeVee,3,17,https://twitter.com/MrTrailerDeVee/status/1595449202871619596,[],['https://pbs.twimg.com/media/FiQslwSXEAMn5MN.jpg'],1,https://pbs.twimg.com/media/FiQslwSXEAMn5MN.jpg,False,97,1,6,,Obidient\Peter Obi\ObiDatti,,,,,,,"[{'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi
57,1595447387350343680,1595447387350343680,1669219273000.0,2022-11-23 17:01:13,+0100,,Oyo is Obidient Despite the Obidient flight grounded by the powers that be. They people patiently waited for ObiDatti. A new Nigeria is possible with Mr. Peter Obi Obi Is Coming2023 A New Nigeria Is Possible! #PeterObiForPresident2023  https://t.co/KmchY4GGIl,en,['peterobiforpresident2023'],[],1481516538977038336,1481516538977038336,AwujiKenneth,Liveeken,3,17,https://twitter.com/AwujiKenneth/status/1595447387350343680,[],['https://pbs.twimg.com/media/FiQq8SaWAAU51BD.jpg'],1,https://pbs.twimg.com/media/FiQq8SaWAAU51BD.jpg,False,2,0,0,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
58,1595445859809894405,1595445859809894405,1669218909000.0,2022-11-23 16:55:09,+0100,,Oyo is Obidient Despite the Obidient flight grounded by the powers that be. They people patiently waited for ObiDatti. A new Nigeria is possible with Mr. Peter Obi Obi Is Coming2023 A New Nigeria Is Possible! #PeterObiForPresident2023    https://t.co/r7e9Hj6gqN,en,['peterobiforpresident2023'],[],1529562333751689217,1529562333751689217,NgLabour,LabourPartyNG,3,16,https://twitter.com/NgLabour/status/1595445859809894405,['https://www.youtube.com/shorts/OzGA0yoWFwY'],[],0,,False,802,9,270,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
59,1595443754743336960,1595443754743336960,1669218407000.0,2022-11-23 16:46:47,+0100,,"Oyo state, Ibadan is Obedient.  Incoming President Peter Obi #FIFAWorldCup Obidatti  https://t.co/X0zjtsYauF",und,['fifaworldcup'],[],2709760365,2709760365,ChuErny,Ernest Chucks,3,16,https://twitter.com/ChuErny/status/1595443754743336960,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1595443666537119746/pu/img/JqmJMAMVrJVmY1ML.jpg,False,32,2,23,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
60,1595430184010022912,1595430184010022912,1669215172000.0,2022-11-23 15:52:52,+0100,,The Eagle has landed!!!   Obi in OYO STATE!!! Ibadan is Obidient OBIDATTI PETER OBI  https://t.co/HwhkSXuHDO,en,[],[],1008922076756013056,1008922076756013056,Nizzy_dee,PRESIDENTASSISTANTBOYFRIEND,3,15,https://twitter.com/Nizzy_dee/status/1595430184010022912,[],"['https://pbs.twimg.com/media/FiQbPvhXwAIrqw3.jpg', 'https://pbs.twimg.com/media/FiQbPvaWQAEDL1z.jpg', 'https://pbs.twimg.com/media/FiQbPvOXEAIdqik.jpg', 'https://pbs.twimg.com/media/FiQbPvUXEAArqWb.jpg']",1,https://pbs.twimg.com/media/FiQbPvhXwAIrqw3.jpg,False,83,3,25,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
61,1595427185183100928,1595427185183100928,1669214457000.0,2022-11-23 15:40:57,+0100,,Peter Obi and Yusuf Baba-Ahmed are in town and the people of Oyo State are all out in their numbers to greet and welcome them!!!  Oyo State is Obidient!!!! #ObiDatti  #ObiDattiInOyo #OyoWelcomesObiDatti  https://t.co/LIDBi99Ibg,en,"['obidatti', 'obidattiinoyo', 'oyowelcomesobidatti']",[],78214707,78214707,SheikhAnalo,Sheikh Chukwudi Ibn Analo,3,15,https://twitter.com/SheikhAnalo/status/1595427185183100928,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1595427157983039492/pu/img/Dn5yPE2smsub9VDt.jpg,False,297,8,134,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
62,1595423179752804353,1595423179752804353,1669213502000.0,2022-11-23 15:25:02,+0100,,The most talked about Presidential Candidate in Oyo State!!!  Peter Obi is the name in everyone’s mouth and today Oyo State is fully OBIdient!!!  #ObiDatti  #ObiDattiInOyo  https://t.co/Tra13exQzH,en,"['obidatti', 'obidattiinoyo']",[],752140837614678016,752140837614678016,Sports_Doctor2,SportsDokita (Odogwu ☝️),3,15,https://twitter.com/Sports_Doctor2/status/1595423179752804353,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1595423059858563072/pu/img/1-TxmbMeE2IhRFL5.jpg,False,218,0,97,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
63,1595417680265322497,1595417680265322497,1669212191000.0,2022-11-23 15:03:11,+0100,,"My own as #Obidient is to follow President Peter Obi and the #ObiDatti 🚊 to Oyo State and any place he goes. Any other president na #Counterfeit even #Seyi @Nkemchor_ @FS_Yusuf_ @VictorIsrael_ @Spotlight_Abby and others know. Engage, retweet and like this if you love @PeterObi  https://t.co/Oria6fhoM4",en,"['obidient', 'obidatti', 'counterfeit', 'seyi']",[],1139550843198431232,1139550843198431232,Governor_soon,Ebonyi First Son💡#PETEROBI2023🗳️,3,15,https://twitter.com/Governor_soon/status/1595417680265322497,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1595417585465671681/pu/img/AYQPoSK4Uc1-EdGG.jpg,False,310,6,106,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
64,1595408863544631300,1595408863544631300,1669210088000.0,2022-11-23 14:28:08,+0100,,get the best from @P0TPAL . president peter obi 1k obidatti Ibadan Obidient money,en,[],[],1552962542795984898,1552962542795984898,JorelChucks,Chucks Jorel,3,14,https://twitter.com/JorelChucks/status/1595408863544631300,[],[],0,,False,2,0,1,https://twitter.com/P0TPAL/status/1595346841608093698,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
65,1595400370473373697,1592532757514956803,1669208064000.0,2022-11-23 13:54:24,+0100,,@PeterObi We are obidient people.Obidatti all the way.,en,[],[],1496535944861728778,1496535944861728778,IzuchukwuEnwel1,Izuchukwu Enwelum,3,13,https://twitter.com/IzuchukwuEnwel1/status/1595400370473373697,[],[],0,,False,0,0,0,,Obidient\Peter Obi\ObiDatti,,,,,,,"[{'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi
66,1595398656504496133,1595100133850488838,1669207655000.0,2022-11-23 13:47:35,+0100,,@PeterObi Obidatti for president nah de too men wey get vibes to lead the country 2023 I'm fully committed to be ah obedient ✊,en,[],[],1562468787764736008,1562468787764736008,DanielJ33577316,Daniel John,3,13,https://twitter.com/DanielJ33577316/status/1595398656504496133,[],[],0,,False,0,0,0,,Obidient\Peter Obi\ObiDatti,,,,,,,"[{'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi
67,1595391141855338496,1595391141855338496,1669205863000.0,2022-11-23 13:17:43,+0100,,Just imagine if it was @PeterObi . Omo every everywhere is block. Ibadan no gree ooo Obidatti Obidient  https://t.co/v6wN8f0F2U,en,[],[],262000749,262000749,Lexyzdoo,Callme_Wéalth* #EndSars 𓃵,3,13,https://twitter.com/Lexyzdoo/status/1595391141855338496,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1595390806684221442/pu/img/FhDySHfsXRq5AUfE.jpg,False,29,0,17,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
68,1595323173326798849,1595323173326798849,1669189658000.0,2022-11-23 08:47:38,+0100,,"The ObiDatti campaign train hits the city of Ibadan in Oyo state today at the Lekan Salami stadium, Adamasigba  Oyo ti wa Obidient 🔥🔥🔥  #OyoWelcomesObiDatti #OyoForObiDatti Ogbomosho Shaki Ibadan Lautech Peter Obi Datti Lake Chad Fulani North LP Labour Party Tolu Psquare  https://t.co/jO0eCup0TX",en,"['oyowelcomesobidatti', 'oyoforobidatti']",[],1022497635075276806,1022497635075276806,kwaraforobi,Kwara For Obi,3,08,https://twitter.com/kwaraforobi/status/1595323173326798849,[],['https://pbs.twimg.com/media/FiO59BQWAAQtrzF.jpg'],1,https://pbs.twimg.com/media/FiO59BQWAAQtrzF.jpg,False,129,2,47,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
69,1595288330547171328,1595288330547171328,1669181351000.0,2022-11-23 06:29:11,+0100,,"Obidient family in Oyo state and the city of Ibadan, today is your day with OBIDATTI campaign rally. Vote wisely. Vote for Peter Obi.  https://t.co/UkqFWFwh9T",en,[],[],910247777044660225,910247777044660225,BennettEbere,Onuoha Ebere,3,06,https://twitter.com/BennettEbere/status/1595288330547171328,[],['https://pbs.twimg.com/media/FiOaRdsWAAIX4nn.jpg'],1,https://pbs.twimg.com/media/FiOaRdsWAAIX4nn.jpg,False,3,0,0,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
70,1595181212733247490,1595181212733247490,1669155812000.0,2022-11-22 23:23:32,+0100,,"Ibadan get ready, Diaspora Strong for Peter Obi is delighted to be part history making as we facilitate the rally taking place tomorrow. Nov 23rd, 2022. #ObiDatti #diaspora #OBIdient  https://t.co/Id4M278eca",en,"['obidatti', 'diaspora', 'obidient']",[],779629057059225600,779629057059225600,justsociety4all,JustSociety,2,23,https://twitter.com/justsociety4all/status/1595181212733247490,[],['https://pbs.twimg.com/media/FiM42unWAAEf0cG.jpg'],1,https://pbs.twimg.com/media/FiM42unWAAEf0cG.jpg,False,2,0,3,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
71,1595145745799073792,1595145745799073792,1669147356000.0,2022-11-22 21:02:36,+0100,,"Ibadan get ready, Diaspora Strong for Peter Obi @PeterObi is delighted to be part history making as we facilitate the rally taking place tomorrow. Nov 23rd, 2022. #ObiDatti #diaspora #OBIdient  https://t.co/6AQ4L2eJx7",en,"['obidatti', 'diaspora', 'obidient']",[],1548173102839767042,1548173102839767042,diaspora4PGO,Diaspora Strong for Peter Obi,2,21,https://twitter.com/diaspora4PGO/status/1595145745799073792,[],['https://pbs.twimg.com/media/FiMYmdTXoAEfeQc.jpg'],1,https://pbs.twimg.com/media/FiMYmdTXoAEfeQc.jpg,False,4,0,2,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
72,1595079996573450242,1595079996573450242,1669131680000.0,2022-11-22 16:41:20,+0100,,"#ObiDatti  For the uptenth time, Peter Obi/""OBIdient"" movement  disrupted the political firmament of Nigeria. The voltage &amp; energy is a source of concern for the oldies",en,['obidatti'],[],392232678,392232678,TosinOlunuga,Pastor 't.O.s.I.n. OLUNUGA,2,16,https://twitter.com/TosinOlunuga/status/1595079996573450242,[],[],0,,False,1,0,0,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
73,1594965777471668224,1594965777471668224,1669104449000.0,2022-11-22 09:07:29,+0100,,At the LAGOS 4 OBIDATTI COC meeting with support groups and our Incoming Governor of Lagos.   I and my Lagos @NaijaLivesMattr team are committed in working with other groups RAISING OBIDIENT ARMY FOR GRASSROOTS MOBILISATION to deliver @GRVlagos &amp; @PeterObi in Lagos. #grv4governor  https://t.co/b3o105c2Tm,en,['grv4governor'],[],1369236373052526592,1369236373052526592,iPrinceSaviour,I. Prince Saviour 🇳🇬🇺🇲,2,09,https://twitter.com/iPrinceSaviour/status/1594965777471668224,[],"['https://pbs.twimg.com/media/FiJ06KVXoAAWsku.jpg', 'https://pbs.twimg.com/media/FiJ06cMWQAI7Z8o.jpg', 'https://pbs.twimg.com/media/FiJ06tkXkAAZzEw.jpg', 'https://pbs.twimg.com/media/FiJ06-0WAAIyuIj.jpg']",1,https://pbs.twimg.com/media/FiJ06KVXoAAWsku.jpg,False,206,5,88,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
74,1594690153951465473,1594690153951465473,1669038735000.0,2022-11-21 14:52:15,+0100,,This is beautiful 🤩   Peter Obi is contagious and the entire world prefers him. Only Corrupt Politicians in Nigeria and their slaves (Mostly Touts and Criminals) are saying otherwise.   The Obidient Move and ObiDatti campaign has gone global!   #PeterObiForPresident2023  https://t.co/7sNwNEzNsY,en,['peterobiforpresident2023'],[],1191711401498288128,1191711401498288128,B_Benny05,Benjamin B.,1,14,https://twitter.com/B_Benny05/status/1594690153951465473,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1594690057851510784/pu/img/W_mdvl7fk3L4FDEy.jpg,False,0,0,0,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
75,1594655504093138944,1594655285003649024,1669030474000.0,2022-11-21 12:34:34,+0100,,Catholic Charismatic Renewal of Nigeria holding her 14 National conference. We are privileged to have Peter Obi in our midst.#Obidient #ObiDatti  https://t.co/cTrXDXpNFX,en,"['obidient', 'obidatti']",[],1436790455757324289,1436790455757324289,emmanuel_ikogor,IKOGOR EMMANUEL,1,12,https://twitter.com/emmanuel_ikogor/status/1594655504093138944,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1594655419447885824/pu/img/g2veUWsuG7Nvo1TH.jpg,False,0,0,0,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
76,1594638883173851137,1594638883173851137,1669026511000.0,2022-11-21 11:28:31,+0100,,"My follow obidient just be focused on our mission for a new Nigeria,don't be intimated,don't be weak for our labour don't be in vain, OBIDATTI for president , follow me let me follow you back #peter obi for president",en,['peter'],[],1507932063592243204,1507932063592243204,propheticdaniel,Daniel ugwa,1,11,https://twitter.com/propheticdaniel/status/1594638883173851137,[],[],0,,False,7,0,1,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
77,1594353200639143938,1594317175015219203,1668958399000.0,2022-11-20 16:33:19,+0100,,@PeterObi Obidatti team will win 2023 in Jesus Name. Amen. We are obidient and we seek a better and new Nigeria. #ObiDatti2023 #PeterObi4President2023,en,"['obidatti2023', 'peterobi4president2023']",[],316286450,316286450,Ihatefailure,Peter Arthur,7,16,https://twitter.com/Ihatefailure/status/1594353200639143938,[],[],0,,False,0,0,0,,Obidient\Peter Obi\ObiDatti,,,,,,,"[{'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi
78,1594345280257892353,1594345280257892353,1668956510000.0,2022-11-20 16:01:50,+0100,,Peter Obi visits his alma mater (CKC) to celebrate the feast of Christ the King. This message is for those who have Alma Mater.  Be Obidient and Yuseful Proudly Obidatti 2023  https://t.co/NBrRqMAMwb,en,[],[],1320523166,1320523166,Elpallinsino1,Elpallinsino,7,16,https://twitter.com/Elpallinsino1/status/1594345280257892353,[],['https://pbs.twimg.com/media/FiBAlQcXgAYLtl6.jpg'],1,https://pbs.twimg.com/media/FiBAlQcXgAYLtl6.jpg,False,2,0,2,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
79,1594286152042831872,1594280492798353408,1668942413000.0,2022-11-20 12:06:53,+0100,,"@PeterObi_Radio @_weyimi @AbdulMahmud01 @AreaFada1 @DocOmeiza @PO_GrassRootM @ChudeMedia @ObiDientTvHQ @Nkemchor_ @AlphaDeGreat @Spotlight_Abby This is a church annual convention, not an OBIDatti rally, although most of them are and will become OBIdient after this encounter.  I commend PO for taking advantage of every opportunity just like he went to SMHOS in pH..",en,[],[],3728961273,3728961273,olifeval,Tino Nwanne,7,12,https://twitter.com/olifeval/status/1594286152042831872,[],[],0,,False,0,1,0,,Obidient\Peter Obi\ObiDatti,,,,,,,"[{'screen_name': 'PeterObi_Radio', 'name': ""Peter Obi's Radio🎤📻"", 'id': '1558095640764235778'}, {'screen_name': '_weyimi', 'name': 'Weyimi B. Lube 𓃵', 'id': '902056550747054080'}, {'screen_name': 'AbdulMahmud01', 'name': 'Dr Great Oracle', 'id': '753735437940908033'}, {'screen_name': 'AreaFada1', 'name': 'Charly Boy Area Fada 1', 'id': '177139537'}, {'screen_name': 'DocOmeiza', 'name': 'Illustrious Omeiza™ MD MPH𓃵 ♤♤♡♡♡♤♤', 'id': '1265101873029222400'}, {'screen_name': 'PO_GrassRootM', 'name': 'Peter Obi Grassroots Mobilization.', 'id': '1344387565777014786'}, {'screen_name': 'ChudeMedia', 'name': 'Chude Media', 'id': '1541933568770936835'}, {'screen_name': 'ObiDientTvHQ', 'name': 'Obidient TV', 'id': '1547964969903263746'}, {'screen_name': 'Nkemchor_', 'name': 'NKEM #PeterObi2023\uea00', 'id': '1320715998798950413'}, {'screen_name': 'AlphaDeGreat', 'name': 'Alpha De Great', 'id': '938355038744965121'}, {'screen_name': 'Spotlight_Abby', 'name': 'Spotlight on #PeterObi2023 #Obidatti023', 'id': '1482061710798331912'}]",,,,,Peter Obi
80,1594262247446306818,1594262247446306818,1668936714000.0,2022-11-20 10:31:54,+0100,,@sholakafinta @peterobi @PeterObiUSA @ChigozieIAlex @Jack_ng01 Our commitment is to create an environment where there'll be no limit to what we can achieve with ObiDatti/Basambo... We shall overcome. Kwara youths re fully Obidient.  https://t.co/SvyIfYOmxA,en,[],[],1382567388,1382567388,basambo1,Basambo Abubakar,7,10,https://twitter.com/basambo1/status/1594262247446306818,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1594261962619322369/pu/img/gsNsRRTiglNK6WYt.jpg,False,215,0,86,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
81,1594043574458658817,1594043574458658817,1668884578000.0,2022-11-19 20:02:58,+0100,,Hon. Chibuike Amaechi has bagged a law degree from Base University and he's happy.The university Datti(Peter Obi's running mate)founded and built with his personal money. What else are we talking about? Fully ObiDient. ObiDatti 2023. Welcome to a New Nigeria,en,[],[],1580297072850477059,1580297072850477059,Prince_Leo32728,Prince Chimuanya Leo Nwamadi,6,20,https://twitter.com/Prince_Leo32728/status/1594043574458658817,[],[],0,,False,0,0,1,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
82,1593985459797082114,1593979733212962816,1668870723000.0,2022-11-19 16:12:03,+0100,,"@PeterObi @PeterObi, our Northern #Obidients (Core Fulanis &amp; Hausa youth) has urgent concerns especially about intruding into the remote locals of NE &amp; NW states to spread the #Obidatti virus of #obidient New Nigeria in 2023🙏 please kindly accord them more attentions cause we need all TNK",en,"['obidients', 'obidatti', 'obidient']",[],202615764,202615764,dr_dreemy,DrDoGood,6,16,https://twitter.com/dr_dreemy/status/1593985459797082114,[],[],0,,False,1,0,0,,Obidient\Peter Obi\ObiDatti,,,,,,,"[{'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi
83,1593951539106045952,1593951539106045952,1668862635000.0,2022-11-19 13:57:15,+0100,,"How do I tell #APC supporters to leave my house in King James version,  so that they won't feel offended..? 😒😏 #OBIDATTI #Obidient #EndSARS   Fifa World Cup Tinubu wike El Rufai Peter Obi",en,"['apc', 'obidatti', 'obidient', 'endsars']",[],2694076869,2694076869,Iam_bigL,Lekan Omosebi,6,13,https://twitter.com/Iam_bigL/status/1593951539106045952,[],[],0,,False,1,0,2,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
84,1593912811406741507,1593912811406741507,1668853402000.0,2022-11-19 11:23:22,+0100,,"Obi woos Benue voters, gets APC chieftain’s endorsement  https://t.co/s0qqnfx7nC via @@dailyblastng #LabourParty Peter Obi Obi-Datti #ObiDatti023 #Obidient #OBIDATTI",fr,"['labourparty', 'obidatti023', 'obidient', 'obidatti']",[],481321722,481321722,ifybrenny,Princess Brenda Ify,6,11,https://twitter.com/ifybrenny/status/1593912811406741507,['https://dailyblastng.com/2022/11/19/obi-woos-benue-voters-gets-apc-chieftains-endorsement/'],[],0,,False,0,0,1,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
85,1593827154957021184,1593827154957021184,1668832980000.0,2022-11-19 05:43:00,+0100,,Get Up Stand Up For Peter Obi. Let's save Nigeria. #ObiDatti023 #ObiDatti2023 #ObiDients #Obidient #OBIDATTI #Obi #obidientmovement #Nigeria #Nigerian #Nigerians #NigeriaNews  #Nigeriadecides  https://t.co/icKf1BMtPn,en,"['obidatti023', 'obidatti2023', 'obidients', 'obidient', 'obidatti', 'obi', 'obidientmovement', 'nigeria', 'nigerian', 'nigerians', 'nigerianews', 'nigeriadecides']",[],886122090507776001,886122090507776001,Naija1st,Joseph Ameh,6,05,https://twitter.com/Naija1st/status/1593827154957021184,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1593827091774054400/pu/img/ptMzW2GKQDPVzrAo.jpg,False,0,0,1,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
86,1593698921020329986,1593578807105134595,1668802406000.0,2022-11-18 21:13:26,+0100,,@BenIyoha01 PPO - President Peter Obi  #PPO #PRESIDENT_PETER_OBI #PETER_OBI #PITOBI #OBIDIENT #OBIDATTI,en,"['ppo', 'president_peter_obi', 'peter_obi', 'pitobi', 'obidient', 'obidatti']",[],1351921758,1351921758,moipackage,Ayoola Abolarinwa,5,21,https://twitter.com/moipackage/status/1593698921020329986,[],[],0,,False,1,0,2,,Obidient\Peter Obi\ObiDatti,,,,,,,"[{'screen_name': 'BenIyoha01', 'name': 'Brandiator 🇳🇬 #Obidient', 'id': '83414247'}]",,,,,Peter Obi
87,1593672449740398592,1593672440315408385,1668796095000.0,2022-11-18 19:28:15,+0100,,Of course watch out for the rock peter obi is coming to crush all the evil from our nation Nigeria oooooo obidatti for president oooooo labor party is the real structure obedient movement is God's divine project oo nothing is stopping Nigeria youths it's their turn to rule 🙌🙌,en,[],[],1340700732710916096,1340700732710916096,AmahOdiete,Marian Odiete,5,19,https://twitter.com/AmahOdiete/status/1593672449740398592,[],[],0,,False,0,0,0,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
88,1593596441154437120,1593596441154437120,1668777973000.0,2022-11-18 14:26:13,+0100,,"Rivers State is totally OBIdient.  A new Nigeria is PO-ssible with #ObiDatti.  God bless @PeterObi, @GovWike",en,['obidatti'],[],2691192015,2691192015,Mikelezea,Dr Michael Ezea,5,14,https://twitter.com/Mikelezea/status/1593596441154437120,[],[],0,,False,0,0,1,https://twitter.com/Topboychriss/status/1593378845180268546,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
89,1593500032082362369,1593500032082362369,1668754988000.0,2022-11-18 08:03:08,+0100,,Shallow men believe in luck or in circumstance. Strong men believe in cause and effect - Ralph Waldo Emerson ⚓  #Thereishopeforyou  Peter Obi Nigeria Obidient Obidatti Odili Reno Uzodinma #INECVoterRegister Aisha South North,en,"['thereishopeforyou', 'inecvoterregister']",[],1135256831822094336,1135256831822094336,ayomide_josiah,Josiah Ayomide (JAYWHY),5,08,https://twitter.com/ayomide_josiah/status/1593500032082362369,[],[],0,,False,2,0,0,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
90,1593382395977383937,1593219568683843584,1668726941000.0,2022-11-18 00:15:41,+0100,,"@channelstv @IamKellyJoe Wike knows ""come and talk to your people"" Rivers is completely Obidient. #Obidients #ObiDatti #ObiDatti2023 #ObiDatti023 #PeterObi #Wike",en,"['obidients', 'obidatti', 'obidatti2023', 'obidatti023', 'peterobi', 'wike']",[],190985174,190985174,whyjje,Joe,5,00,https://twitter.com/whyjje/status/1593382395977383937,[],[],0,,False,0,0,1,,Obidient\Peter Obi\ObiDatti,,,,,,,"[{'screen_name': 'channelstv', 'name': 'Channels Television', 'id': '125346858'}, {'screen_name': 'IamKellyJoe', 'name': 'Chuka', 'id': '709365243'}]",,,,,Peter Obi
91,1593302848497934336,1593302848497934336,1668707975000.0,2022-11-17 18:59:35,+0100,,"Lagos 4 OBIDATTI - 🔥🔥🔥  A fusion of Major OBIDIENT support groups In Lagos state has just prepared 10,000 posters for the @PeterObi and @GRVlagos campaigns!   All we want is a Nigeria 🇳🇬 that works for all!   Each LGA will be covered God willing - support the Movement today!!!  https://t.co/Sl3LuLRCac",en,[],[],88115390,88115390,JosephOnuorah,BIG JOE OF LAGOS 🇳🇬🇫🇷(PhD),4,18,https://twitter.com/JosephOnuorah/status/1593302848497934336,[],"['https://pbs.twimg.com/media/FhyMfuYWIAYYVHn.jpg', 'https://pbs.twimg.com/media/FhyMfucWIAAFslR.jpg']",1,https://pbs.twimg.com/media/FhyMfuYWIAYYVHn.jpg,False,131,0,69,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
92,1593280201957539845,1593280201957539845,1668702576000.0,2022-11-17 17:29:36,+0100,,The simply commissioning project which turned into a Peter Obi rally. #WEMOVE #TakeBackNigeria #obedient #obidatti  https://t.co/kOJ2hTLw3W,en,"['wemove', 'takebacknigeria', 'obedient', 'obidatti']",[],335037917,335037917,TimothyIdugbe,Timbrown,4,17,https://twitter.com/TimothyIdugbe/status/1593280201957539845,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1593280138267049984/pu/img/kx3ipcbF68WQJTSK.jpg,False,2,0,0,,Obidient\Peter Obi\ObiDatti,,,,,,,[],,,,,Peter Obi
